match_id,flip,gender,Mat,Won,Lost,Tied,NR,W/L,Inns,HS,LS,AveRPW,AveRPO,Mat_team2,Won_team2,Lost_team2,Tied_team2,NR_team2,W/L_team2,Inns_team2,HS_team2,LS_team2,AveRPW_team2,AveRPO_team2
1217747,1,1,14,9,5,0,0,1.8,14,206,111.0,22.4,7.63,20,6,14,0,0,0.42857142857142855,20,171,102.0,18.33,6.99
1223953,0,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1223953,1,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1223954,0,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1223954,1,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1229820,0,1,4,4,0,0,0,4.0,4,197,0.0,25.25,8.83,4,1,3,0,0,0.3333333333333333,4,164,112.0,19.25,6.83
1229820,1,1,4,1,3,0,0,0.3333333333333333,4,164,112.0,19.25,6.83,4,4,0,0,0,4.0,4,197,0.0,25.25,8.83
1229822,0,1,4,4,0,0,0,4.0,4,197,0.0,25.25,8.83,4,1,3,0,0,0.3333333333333333,4,151,0.0,14.79,5.66
1229822,1,1,4,1,3,0,0,0.3333333333333333,4,151,0.0,14.79,5.66,4,4,0,0,0,4.0,4,197,0.0,25.25,8.83
1229823,0,1,4,4,0,0,0,4.0,4,197,0.0,25.25,8.83,4,1,3,0,0,0.3333333333333333,4,164,112.0,19.25,6.83
1229823,1,1,4,1,3,0,0,0.3333333333333333,4,164,112.0,19.25,6.83,4,4,0,0,0,4.0,4,197,0.0,25.25,8.83
1229824,0,1,1,0,1,0,0,0.0,1,100,0.0,11.11,5.0,1,1,0,0,0,1.0,1,101,0.0,50.5,8.78
1229824,1,1,1,1,0,0,0,1.0,1,101,0.0,50.5,8.78,1,0,1,0,0,0.0,1,100,0.0,11.11,5.0
1233464,0,1,6,0,6,0,0,0.0,6,156,148.0,19.38,7.28,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34
1233464,1,1,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34,6,0,6,0,0,0.0,6,156,148.0,19.38,7.28
1233465,0,1,6,0,6,0,0,0.0,6,156,148.0,19.38,7.28,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34
1233465,1,1,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34,6,0,6,0,0,0.0,6,156,148.0,19.38,7.28
1233466,0,1,6,0,6,0,0,0.0,6,156,148.0,19.38,7.28,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34
1233466,1,1,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34,6,0,6,0,0,0.0,6,156,148.0,19.38,7.28
1233954,0,1,6,2,3,0,1,0.6666666666666666,6,180,117.0,18.9,8.47,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233954,1,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,6,2,3,0,1,0.6666666666666666,6,180,117.0,18.9,8.47
1233955,0,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,6,2,3,0,1,0.6666666666666666,6,180,117.0,18.9,8.47
1233955,1,1,6,2,3,0,1,0.6666666666666666,6,180,117.0,18.9,8.47,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233959,0,1,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233959,1,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34
1233960,0,1,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233960,1,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34
1233961,0,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34
1233961,1,1,9,6,3,0,0,2.0,9,177,0.0,29.14,8.34,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233971,0,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1233971,1,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233972,0,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1233972,1,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233973,0,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233973,1,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1233974,0,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233974,1,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1233975,0,1,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57
1233975,1,1,14,10,3,0,1,3.3333333333333335,13,238,106.0,32.79,9.57,8,3,5,0,0,0.6,8,215,131.0,26.07,8.77
1237122,0,1,6,1,5,0,0,0.2,6,191,0.0,30.03,8.51,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1237122,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,6,1,5,0,0,0.2,6,191,0.0,30.03,8.51
1237123,0,1,6,1,5,0,0,0.2,6,191,0.0,30.03,8.51,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1237123,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,6,1,5,0,0,0.2,6,191,0.0,30.03,8.51
1237124,0,1,6,1,5,0,0,0.2,6,191,0.0,30.03,8.51,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1237124,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,6,1,5,0,0,0.2,6,191,0.0,30.03,8.51
1239540,0,1,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24,6,5,1,0,0,5.0,6,201,200.0,24.35,8.68
1239540,1,1,6,5,1,0,0,5.0,6,201,200.0,24.35,8.68,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24
1239541,0,1,6,5,1,0,0,5.0,6,201,200.0,24.35,8.68,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24
1239541,1,1,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24,6,5,1,0,0,5.0,6,201,200.0,24.35,8.68
1239542,0,1,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24,6,5,1,0,0,5.0,6,201,200.0,24.35,8.68
1239542,1,1,6,5,1,0,0,5.0,6,201,200.0,24.35,8.68,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24
1243388,0,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1243388,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1243389,0,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1243389,1,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1243390,0,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1243390,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1243391,0,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1243391,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1243392,0,1,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88
1243392,1,1,8,5,3,0,0,1.6666666666666667,8,192,0.0,35.23,8.88,8,5,3,0,0,1.6666666666666667,8,224,0.0,31.47,8.79
1256720,0,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1256720,1,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1256721,0,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1256721,1,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1256722,0,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1256722,1,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1256723,0,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1256723,1,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1256724,0,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1256724,1,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1257184,0,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24
1257184,1,1,14,7,4,0,3,1.75,11,232,99.0,24.91,8.24,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1257404,0,1,10,5,4,0,1,1.25,9,172,124.0,20.1,6.82,3,3,0,0,0,3.0,3,189,0.0,38.16,8.35
1257404,1,1,3,3,0,0,0,3.0,3,189,0.0,38.16,8.35,10,5,4,0,1,1.25,9,172,124.0,20.1,6.82
1257405,0,1,3,3,0,0,0,3.0,3,189,0.0,38.16,8.35,10,5,4,0,1,1.25,9,172,124.0,20.1,6.82
1257405,1,1,10,5,4,0,1,1.25,9,172,124.0,20.1,6.82,3,3,0,0,0,3.0,3,189,0.0,38.16,8.35
1257406,0,1,3,3,0,0,0,3.0,3,189,0.0,38.16,8.35,10,5,4,0,1,1.25,9,172,124.0,20.1,6.82
1257406,1,1,10,5,4,0,1,1.25,9,172,124.0,20.1,6.82,3,3,0,0,0,3.0,3,189,0.0,38.16,8.35
1257945,0,1,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49
1257945,1,1,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22
1257946,0,1,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22,4,0,3,1,0,0.0,4,176,109.0,16.37,7.93
1257946,1,1,4,0,3,1,0,0.0,4,176,109.0,16.37,7.93,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22
1257947,0,1,4,0,3,1,0,0.0,4,176,109.0,16.37,7.93,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49
1257947,1,1,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49,4,0,3,1,0,0.0,4,176,109.0,16.37,7.93
1257948,0,1,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22
1257948,1,1,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49
1257950,0,1,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49,4,0,3,1,0,0.0,4,176,109.0,16.37,7.93
1257950,1,1,4,0,3,1,0,0.0,4,176,109.0,16.37,7.93,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49
1257951,0,1,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22
1257951,1,1,5,2,2,1,0,1.0,5,209,96.0,27.37,8.22,5,4,1,0,0,4.0,5,238,0.0,50.83,10.49
1263151,0,1,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263151,1,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44
1263152,0,1,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263152,1,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44
1263153,0,1,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263153,1,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44
1263154,0,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44
1263154,1,1,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263155,0,1,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263155,1,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,15,10,5,0,0,2.0,15,203,144.0,29.44,8.44
1263156,0,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1263156,1,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263157,0,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1263157,1,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263158,0,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263158,1,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1263159,0,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263159,1,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1263160,0,1,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1263160,1,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,14,6,5,0,3,1.2,14,199,0.0,27.62,8.66
1263473,0,1,16,6,9,1,0,0.6666666666666666,16,189,137.0,23.47,7.65,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15
1263473,1,1,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15,16,6,9,1,0,0.6666666666666666,16,189,137.0,23.47,7.65
1263474,0,1,16,6,9,1,0,0.6666666666666666,16,189,137.0,23.47,7.65,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15
1263474,1,1,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15,16,6,9,1,0,0.6666666666666666,16,189,137.0,23.47,7.65
1263475,0,1,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15,16,6,9,1,0,0.6666666666666666,16,189,137.0,23.47,7.65
1263475,1,1,16,6,9,1,0,0.6666666666666666,16,189,137.0,23.47,7.65,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15
1263708,0,1,8,5,3,0,0,1.6666666666666667,8,187,0.0,28.04,7.81,7,2,5,0,0,0.4,7,176,84.0,24.51,7.77
1263708,1,1,7,2,5,0,0,0.4,7,176,84.0,24.51,7.77,8,5,3,0,0,1.6666666666666667,8,187,0.0,28.04,7.81
1263710,0,1,7,4,3,0,0,1.3333333333333333,7,195,0.0,26.38,8.35,7,2,5,0,0,0.4,7,176,84.0,24.51,7.77
1263710,1,1,7,2,5,0,0,0.4,7,176,84.0,24.51,7.77,7,4,3,0,0,1.3333333333333333,7,195,0.0,26.38,8.35
1263711,0,1,7,2,5,0,0,0.4,7,176,84.0,24.51,7.77,8,5,3,0,0,1.6666666666666667,8,187,0.0,28.04,7.81
1263711,1,1,8,5,3,0,0,1.6666666666666667,8,187,0.0,28.04,7.81,7,2,5,0,0,0.4,7,176,84.0,24.51,7.77
1263712,0,1,7,4,3,0,0,1.3333333333333333,7,195,0.0,26.38,8.35,8,5,3,0,0,1.6666666666666667,8,187,0.0,28.04,7.81
1263712,1,1,8,5,3,0,0,1.6666666666666667,8,187,0.0,28.04,7.81,7,4,3,0,0,1.3333333333333333,7,195,0.0,26.38,8.35
1267304,0,1,4,1,2,0,1,0.5,4,157,133.0,18.8,8.51,9,9,0,0,0,9.0,9,211,156.0,27.96,10.63
1267304,1,1,9,9,0,0,0,9.0,9,211,156.0,27.96,10.63,4,1,2,0,1,0.5,4,157,133.0,18.8,8.51
1267306,0,1,4,0,4,0,0,0.0,4,147,100.0,15.81,6.58,4,1,2,0,1,0.5,4,157,133.0,18.8,8.51
1267306,1,1,4,1,2,0,1,0.5,4,157,133.0,18.8,8.51,4,0,4,0,0,0.0,4,147,100.0,15.81,6.58
1267308,0,1,9,9,0,0,0,9.0,9,211,156.0,27.96,10.63,4,0,4,0,0,0.0,4,147,100.0,15.81,6.58
1267308,1,1,4,0,4,0,0,0.0,4,147,100.0,15.81,6.58,9,9,0,0,0,9.0,9,211,156.0,27.96,10.63
1267310,0,1,4,0,4,0,0,0.0,4,147,100.0,15.81,6.58,9,9,0,0,0,9.0,9,211,156.0,27.96,10.63
1267310,1,1,9,9,0,0,0,9.0,9,211,156.0,27.96,10.63,4,0,4,0,0,0.0,4,147,100.0,15.81,6.58
1267681,0,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41
1267681,1,1,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1270836,0,1,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1270836,1,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41
1270837,0,1,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1270837,1,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41
1270838,0,1,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87
1270838,1,1,10,2,8,0,0,0.25,10,189,62.0,16.36,6.87,13,9,4,0,0,2.25,13,194,76.0,18.67,6.41
1272373,0,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,8,3,5,0,0,0.6,8,178,117.0,20.12,7.13
1272373,1,1,8,3,5,0,0,0.6,8,178,117.0,20.12,7.13,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1272374,0,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,8,3,5,0,0,0.6,8,178,117.0,20.12,7.13
1272374,1,1,8,3,5,0,0,0.6,8,178,117.0,20.12,7.13,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1272376,0,1,8,3,5,0,0,0.6,8,178,117.0,20.12,7.13,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1272376,1,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,8,3,5,0,0,0.6,8,178,117.0,20.12,7.13
1273146,0,1,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39
1273146,1,1,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89
1273147,0,1,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39
1273147,1,1,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89
1273148,0,1,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89
1273148,1,1,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39
1273149,0,1,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89
1273149,1,1,7,3,4,0,0,0.75,7,146,0.0,19.08,6.89,4,2,2,0,0,1.0,4,145,0.0,21.8,7.39
1273271,0,1,3,1,2,0,0,0.5,3,177,126.0,22.2,7.44,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1273271,1,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,3,1,2,0,0,0.5,3,177,126.0,22.2,7.44
1273272,0,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,3,1,2,0,0,0.5,3,177,126.0,22.2,7.44
1273272,1,1,3,1,2,0,0,0.5,3,177,126.0,22.2,7.44,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1273273,0,1,3,1,2,0,0,0.5,3,177,126.0,22.2,7.44,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22
1273273,1,1,14,6,8,0,0,0.75,14,193,138.0,20.6,7.22,3,1,2,0,0,0.5,3,177,126.0,22.2,7.44
1273716,0,1,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82,10,1,9,0,0,0.1111111111111111,10,199,97.0,18.42,7.89
1273716,1,1,10,1,9,0,0,0.1111111111111111,10,199,97.0,18.42,7.89,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82
1273718,0,1,3,0,3,0,0,0.0,3,164,44.0,13.08,6.28,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82
1273718,1,1,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82,3,0,3,0,0,0.0,3,164,44.0,13.08,6.28
1273721,0,1,11,4,7,0,0,0.5714285714285714,11,165,78.0,18.69,6.83,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82
1273721,1,1,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82,11,4,7,0,0,0.5714285714285714,11,165,78.0,18.69,6.83
1273724,0,1,5,4,1,0,0,4.0,5,189,0.0,29.69,7.45,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15
1273724,1,1,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15,5,4,1,0,0,4.0,5,189,0.0,29.69,7.45
1273725,0,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1273725,1,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1273727,0,1,14,12,2,0,0,6.0,14,210,0.0,39.75,9.0,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33
1273727,1,1,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33,14,12,2,0,0,6.0,14,210,0.0,39.75,9.0
1273729,0,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,5,4,1,0,0,4.0,5,189,0.0,29.69,7.45
1273729,1,1,5,4,1,0,0,4.0,5,189,0.0,29.69,7.45,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1273730,0,1,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33
1273730,1,1,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78
1273732,0,1,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82
1273732,1,1,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82
1273737,0,1,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1273737,1,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15
1273739,0,1,14,12,2,0,0,6.0,14,210,0.0,39.75,9.0,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78
1273739,1,1,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78,14,12,2,0,0,6.0,14,210,0.0,39.75,9.0
1273742,0,1,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82
1273742,1,1,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33
1273743,0,1,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82
1273743,1,1,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78
1273747,0,1,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82
1273747,1,1,11,6,5,0,0,1.2,11,174,96.0,20.84,6.82,10,5,5,0,0,1.0,10,172,111.0,28.3,7.78
1273748,0,1,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82,14,12,2,0,0,6.0,14,210,0.0,39.75,9.0
1273748,1,1,14,12,2,0,0,6.0,14,210,0.0,39.75,9.0,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82
1273749,0,1,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15
1273749,1,1,13,10,2,1,0,5.0,13,177,125.0,29.03,8.15,16,4,12,0,0,0.3333333333333333,16,224,55.0,23.91,8.08
1273750,0,1,5,4,1,0,0,4.0,5,189,0.0,29.69,7.45,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51
1273750,1,1,11,6,5,0,0,1.2,11,204,103.0,24.61,8.51,5,4,1,0,0,4.0,5,189,0.0,29.69,7.45
1273752,0,1,13,11,2,0,0,5.5,13,208,0.0,36.18,8.33,10,4,6,0,0,0.6666666666666666,10,165,60.0,18.08,6.82
