Player,Mat,Inns,Dis,Ct,St,D/I,Season,Country,Country_right,player_id
Pavandeep Singh,5,5.0,3.0,3.0,0.0,0.6,2019,MAS,Malaysia,78fcc740
Pavandeep Singh,14,14.0,5.0,5.0,0.0,0.2631578947368421,2019/20,MAS,Malaysia,78fcc740
Pavandeep Singh,3,3.0,5.0,5.0,0.0,0.22727272727272727,2021,MAS,Malaysia,78fcc740
Pavandeep Singh,4,4.0,6.0,6.0,0.0,0.23076923076923078,2021/22,MAS,Malaysia,78fcc740
Pavandeep Singh,7,7.0,10.0,10.0,0.0,0.30303030303030304,2022,MAS,Malaysia,78fcc740
Pavandeep Singh,8,8.0,12.0,12.0,0.0,0.2926829268292683,2023,MAS,Malaysia,78fcc740
Pavandeep Singh,10,10.0,13.0,13.0,0.0,0.2549019607843137,2023/24,MAS,Malaysia,78fcc740
Pavandeep Singh,14,14.0,14.0,14.0,0.0,0.2153846153846154,2024,MAS,Malaysia,78fcc740
Phon Bunthean,2,2.0,0.0,0.0,0.0,0.0,2023,CAM,Cambodia,8981deb8
Phon Bunthean,5,5.0,0.0,0.0,0.0,0.0,2023/24,CAM,Cambodia,8981deb8
Phon Bunthean,1,1.0,0.0,0.0,0.0,0.0,2024,CAM,Cambodia,8981deb8
Prashant Shukla,4,4.0,3.0,3.0,0.0,0.75,2023,SWE,Sweden,0a15f357
Prashant Shukla,2,2.0,3.0,3.0,0.0,0.5,2024,SWE,Sweden,0a15f357
Pratis GC,9,9.0,2.0,2.0,0.0,0.2222222222222222,2023/24,NEP,Nepal,c1077ba3
Pratis GC,1,1.0,2.0,2.0,0.0,0.2,2024,NEP,Nepal,c1077ba3
Pyae Phyo Wai,4,4.0,1.0,1.0,0.0,0.25,2023,MYAN,Myanmar,09e86895
Pyae Phyo Wai,3,3.0,1.0,1.0,0.0,0.14285714285714285,2023/24,MYAN,Myanmar,09e86895
Pyae Phyo Wai,6,6.0,1.0,1.0,0.0,0.07692307692307693,2024,MYAN,Myanmar,09e86895
Q de Kock,3,3.0,1.0,1.0,0.0,0.3333333333333333,2014/15,SA,South Africa,372455c4
Q de Kock,2,2.0,4.0,3.0,1.0,0.8,2015,SA,South Africa,372455c4
Q de Kock,7,7.0,13.0,10.0,3.0,1.0833333333333333,2015/16,SA,South Africa,372455c4
Q de Kock,1,1.0,16.0,13.0,3.0,1.2307692307692308,2016/17,SA,South Africa,372455c4
Q de Kock,1,1.0,16.0,13.0,3.0,1.1428571428571428,2017/18,SA,South Africa,372455c4
Q de Kock,1,1.0,16.0,13.0,3.0,1.0666666666666667,2018,SA,South Africa,372455c4
Q de Kock,4,4.0,21.0,18.0,3.0,1.105263157894737,2018/19,SA,South Africa,372455c4
Q de Kock,8,8.0,27.0,22.0,5.0,1.0,2019/20,SA,South Africa,372455c4
Q de Kock,3,3.0,29.0,24.0,5.0,0.9666666666666667,2020/21,SA,South Africa,372455c4
Q de Kock,10,10.0,41.0,32.0,9.0,1.025,2021,SA,South Africa,372455c4
Q de Kock,4,4.0,41.0,32.0,9.0,0.9318181818181818,2021/22,SA,South Africa,372455c4
Q de Kock,8,8.0,54.0,45.0,9.0,1.0384615384615385,2022,SA,South Africa,372455c4
Q de Kock,11,11.0,69.0,59.0,10.0,1.0952380952380953,2022/23,SA,South Africa,372455c4
Q de Kock,12,12.0,79.0,67.0,12.0,1.0533333333333332,2024,SA,South Africa,372455c4
Qadeer Ahmed,8,8.0,2.0,2.0,0.0,0.25,2015/16,UAE,United Arab Emirates,9ac1dc9f
Qadeer Ahmed,2,2.0,2.0,2.0,0.0,0.2,2019,UAE,United Arab Emirates,9ac1dc9f
Qais Ahmad,1,1.0,0.0,0.0,0.0,0.0,2019/20,AFG,Afghanistan,8d5d991e
Qais Ahmad,1,1.0,0.0,0.0,0.0,0.0,2021/22,AFG,Afghanistan,8d5d991e
Qais Ahmad,3,2.0,5.0,5.0,0.0,1.25,2023,AFG,Afghanistan,8d5d991e
Qais Ahmad,6,6.0,8.0,8.0,0.0,0.8,2023/24,AFG,Afghanistan,8d5d991e
Qalandar Khan,2,2.0,0.0,0.0,0.0,0.0,2019,QAT,Qatar,7fa79e6a
Qalandar Khan,2,2.0,0.0,0.0,0.0,0.0,2019/20,QAT,Qatar,7fa79e6a
Qamar Mushtaque,5,5.0,3.0,3.0,0.0,0.6,2022,NOR,Norway,fc362c5d
Qamar Mushtaque,5,5.0,5.0,5.0,0.0,0.5,2023,NOR,Norway,fc362c5d
Qamar Mushtaque,8,8.0,11.0,11.0,0.0,0.6111111111111112,2024,NOR,Norway,fc362c5d
Qasim Akram,3,3.0,2.0,2.0,0.0,0.6666666666666666,2023,PAK,Pakistan,b6359668
Qasim Anwar,4,4.0,0.0,0.0,0.0,0.0,2021/22,CYP,Cyprus,3852600a
Qudratullah Mir Afzail,6,6.0,1.0,1.0,0.0,0.16666666666666666,2021,SWE,Sweden,bd021695
R Abdulkareem,7,7.0,1.0,1.0,0.0,0.14285714285714285,2021/22,NGA,Nigeria,b9e07e44
R Abdulkareem,7,7.0,1.0,1.0,0.0,0.07142857142857142,2022/23,NGA,Nigeria,b9e07e44
R Abdulkareem,18,17.0,11.0,11.0,0.0,0.3548387096774194,2023/24,NGA,Nigeria,b9e07e44
R Agamiire,2,2.0,0.0,0.0,0.0,0.0,2021/22,UGA,Uganda,43ae7b1c
R Ankad,3,3.0,1.0,1.0,0.0,0.3333333333333333,2019,Mex,Mexico,5995707a
R Ankad,5,5.0,2.0,2.0,0.0,0.25,2019/20,Mex,Mexico,5995707a
R Ankad,5,5.0,3.0,3.0,0.0,0.23076923076923078,2024,Mex,Mexico,5995707a
R Ankad,2,2.0,3.0,3.0,0.0,0.2,2024/25,Mex,Mexico,5995707a
R Ashwin,17,17.0,2.0,2.0,0.0,0.11764705882352941,2015/16,IND,India,495d42a5
R Ashwin,2,2.0,3.0,3.0,0.0,0.15789473684210525,2016,IND,India,495d42a5
R Ashwin,1,1.0,3.0,3.0,0.0,0.15,2017,IND,India,495d42a5
R Ashwin,5,5.0,4.0,4.0,0.0,0.16,2021/22,IND,India,495d42a5
R Ashwin,5,5.0,5.0,5.0,0.0,0.16666666666666666,2022,IND,India,495d42a5
R Ashwin,9,9.0,6.0,6.0,0.0,0.15384615384615385,2022/23,IND,India,495d42a5
R Athapaththu,4,4.0,2.0,2.0,0.0,0.5,2023,ROM,Romania,3465e307
R Athapaththu,3,3.0,2.0,2.0,0.0,0.2857142857142857,2024,ROM,Romania,3465e307
R Baaleri,2,2.0,1.0,1.0,0.0,0.5,2021/22,GHA,Ghana,26c9b5be
R Baaleri,2,2.0,2.0,2.0,0.0,0.5,2022,GHA,Ghana,26c9b5be
R Baaleri,7,7.0,3.0,3.0,0.0,0.2727272727272727,2022/23,GHA,Ghana,26c9b5be
R Baaleri,7,7.0,4.0,4.0,0.0,0.2222222222222222,2023/24,GHA,Ghana,26c9b5be
R Baaleri,5,5.0,6.0,6.0,0.0,0.2608695652173913,2024,GHA,Ghana,26c9b5be
R Bakum,4,4.0,0.0,0.0,0.0,0.0,2019,GHA,Ghana,c74c583b
R Bakum,5,5.0,3.0,3.0,0.0,0.3333333333333333,2021,GHA,Ghana,c74c583b
R Bakum,6,6.0,3.0,3.0,0.0,0.2,2021/22,GHA,Ghana,c74c583b
R Bakum,3,3.0,4.0,4.0,0.0,0.2222222222222222,2022,GHA,Ghana,c74c583b
R Bakum,7,7.0,6.0,6.0,0.0,0.24,2022/23,GHA,Ghana,c74c583b
R Bakum,17,17.0,15.0,15.0,0.0,0.35714285714285715,2023/24,GHA,Ghana,c74c583b
R Brar,1,1.0,0.0,0.0,0.0,0.0,2021/22,CYP,Cyprus,45d0af7e
R Brar,4,4.0,0.0,0.0,0.0,0.0,2024,CYP,Cyprus,45d0af7e
R Chopra,3,3.0,1.0,1.0,0.0,0.3333333333333333,2023/24,UAE,United Arab Emirates,a71d0f89
R Chopra,3,3.0,6.0,6.0,0.0,1.0,2024,UAE,United Arab Emirates,a71d0f89
R Coker,7,7.0,1.0,1.0,0.0,0.14285714285714285,2022/23,SLE,Sierra Leone,3239c8a9
R Coker,16,16.0,7.0,7.0,0.0,0.30434782608695654,2023/24,SLE,Sierra Leone,3239c8a9
R Cunningham,2,2.0,0.0,0.0,0.0,0.0,2021,GIBR,Gibraltar,6779e840
R Cunningham,2,2.0,0.0,0.0,0.0,0.0,2021/22,GIBR,Gibraltar,6779e840
R Cunningham,3,3.0,0.0,0.0,0.0,0.0,2022,GIBR,Gibraltar,6779e840
R Davson,3,3.0,0.0,0.0,0.0,0.0,2021/22,Bhm,Bahamas,7804d401
R Davson,3,3.0,0.0,0.0,0.0,0.0,2022,Bhm,Bahamas,7804d401
R Dhawan,1,1.0,2.0,2.0,0.0,2.0,2016,IND,India,26a85969
R Dhiman,4,4.0,0.0,0.0,0.0,0.0,2022,BUL,Bulgaria,0d4d3cb1
R Dianish,5,5.0,1.0,1.0,0.0,0.2,2024,MLT,Malta,17e2a2d6
R Drake,1,1.0,0.0,0.0,0.0,0.0,2022/23,JPN,Japan,57b3c398
R Drake,6,6.0,3.0,3.0,0.0,0.42857142857142855,2023,JPN,Japan,57b3c398
R Drake,7,7.0,5.0,5.0,0.0,0.35714285714285715,2023/24,JPN,Japan,57b3c398
R Escobar,5,5.0,10.0,7.0,3.0,2.0,2019/20,Arg,Argentina,9fa5496f
R Escobar,6,6.0,11.0,8.0,3.0,1.0,2021/22,Arg,Argentina,9fa5496f
R Escobar,6,6.0,14.0,10.0,4.0,0.8235294117647058,2022/23,Arg,Argentina,9fa5496f
R Francis,7,6.0,0.0,0.0,0.0,0.0,2022/23,STHEL,St Helena,06b766f4
R Frylinck,2,2.0,1.0,1.0,0.0,0.5,2017/18,SA,South Africa,8b248d88
R Frylinck,1,1.0,1.0,1.0,0.0,0.3333333333333333,2018/19,SA,South Africa,8b248d88
R Gaznavi,5,5.0,2.0,2.0,0.0,0.4,2019/20,SGP,Singapore,0079f139
R Gaznavi,11,11.0,3.0,3.0,0.0,0.1875,2022,SGP,Singapore,0079f139
R Gaznavi,5,5.0,4.0,4.0,0.0,0.19047619047619047,2023,SGP,Singapore,0079f139
R Gaznavi,3,3.0,4.0,4.0,0.0,0.16666666666666666,2023/24,SGP,Singapore,0079f139
R Goodwin,4,4.0,1.0,1.0,0.0,0.25,2018/19,PHI,Philippines,f8648b9b
R Goodwin,5,5.0,2.0,2.0,0.0,0.2222222222222222,2021/22,PHI,Philippines,f8648b9b
R Gowthaman,5,5.0,1.0,1.0,0.0,0.2,2021,SWE,Sweden,bfd93f9b
R Hekure,8,8.0,4.0,4.0,0.0,0.5,2019/20,PNG,Papua New Guinea,c70448aa
R Hekure,4,4.0,4.0,4.0,0.0,0.3333333333333333,2021/22,PNG,Papua New Guinea,c70448aa
R Hekure,7,7.0,5.0,5.0,0.0,0.2631578947368421,2022,PNG,Papua New Guinea,c70448aa
R Hekure,5,5.0,6.0,6.0,0.0,0.25,2023,PNG,Papua New Guinea,c70448aa
R Heyns,2,2.0,2.0,2.0,0.0,1.0,2020,LUX,Luxembourg,8708c072
R Kalimuthu,8,8.0,0.0,0.0,0.0,0.0,2023/24,SGP,Singapore,5892ac75
R Kalimuthu,6,6.0,1.0,1.0,0.0,0.07142857142857142,2024,SGP,Singapore,5892ac75
R Klein,2,2.0,0.0,0.0,0.0,0.0,2022,NED,Netherlands,ff1ec94d
R Klein,4,4.0,4.0,4.0,0.0,0.6666666666666666,2024,NED,Netherlands,ff1ec94d
R Kumar,4,4.0,1.0,1.0,0.0,0.25,2019,ROM,Romania,2df874e6
R Kumar,6,6.0,4.0,4.0,0.0,0.4,2022,ROM,Romania,2df874e6
R Kumar,4,4.0,5.0,5.0,0.0,0.35714285714285715,2023,ROM,Romania,2df874e6
R Kumar,1,1.0,5.0,5.0,0.0,0.3333333333333333,2024,ROM,Romania,2df874e6
R Lutaaya,7,7.0,1.0,1.0,0.0,0.14285714285714285,2022/23,UGA,Uganda,04e0cdec
R Lutaaya,11,11.0,3.0,3.0,0.0,0.16666666666666666,2023,UGA,Uganda,04e0cdec
R Lutaaya,2,2.0,3.0,3.0,0.0,0.15,2023/24,UGA,Uganda,04e0cdec
R Mahajan,3,3.0,0.0,0.0,0.0,0.0,2018/19,PHI,Philippines,ea0e8ea2
R Mangal,5,5.0,1.0,1.0,0.0,0.2,2022,Fran,France,5360c9be
R Mangal,7,7.0,4.0,4.0,0.0,0.3333333333333333,2023,Fran,France,5360c9be
R Mangal,1,1.0,6.0,6.0,0.0,0.46153846153846156,2024,Fran,France,5360c9be
R Mazumder,6,6.0,2.0,2.0,0.0,0.3333333333333333,2021/22,CYP,Cyprus,b23d3ec5
R Mazumder,5,5.0,2.0,2.0,0.0,0.18181818181818182,2022,CYP,Cyprus,b23d3ec5
R Mazumder,7,7.0,6.0,6.0,0.0,0.3333333333333333,2024,CYP,Cyprus,b23d3ec5
R Mbaiwa,1,1.0,3.0,0.0,3.0,3.0,2022/23,BOT,Botswana,5f789ff9
R Mbaiwa,2,2.0,6.0,3.0,3.0,2.0,2023,BOT,Botswana,5f789ff9
R McLaren,2,2.0,0.0,0.0,0.0,0.0,2014/15,SA,South Africa,c654af19
R Mondol,3,3.0,0.0,0.0,0.0,0.0,2023,BAN,Bangladesh,492ff0c2
R Mutumbami,1,1.0,2.0,2.0,0.0,2.0,2015,ZIM,Zimbabwe,5fef85ee
R Mutumbami,12,12.0,10.0,7.0,3.0,0.7692307692307693,2015/16,ZIM,Zimbabwe,5fef85ee
R Mutumbami,1,1.0,10.0,7.0,3.0,0.7142857142857143,2016,ZIM,Zimbabwe,5fef85ee
R Mutumbami,4,4.0,12.0,9.0,3.0,0.6666666666666666,2019,ZIM,Zimbabwe,5fef85ee
R Mutumbami,6,6.0,19.0,15.0,4.0,0.7916666666666666,2019/20,ZIM,Zimbabwe,5fef85ee
R Mutumbami,3,3.0,24.0,20.0,4.0,0.8888888888888888,2020/21,ZIM,Zimbabwe,5fef85ee
R Mutumbami,2,2.0,28.0,23.0,5.0,0.9655172413793104,2022,ZIM,Zimbabwe,5fef85ee
R Nath,4,4.0,5.0,5.0,0.0,1.25,2022,TKY,Turkey,126f1e28
R Nath,4,3.0,5.0,5.0,0.0,0.7142857142857143,2023,TKY,Turkey,126f1e28
R Nath,4,4.0,5.0,5.0,0.0,0.45454545454545453,2024,TKY,Turkey,126f1e28
R Nehonde,7,7.0,5.0,5.0,0.0,0.7142857142857143,2019,BOT,Botswana,4393e047
R Nehonde,4,4.0,5.0,5.0,0.0,0.45454545454545453,2021/22,BOT,Botswana,4393e047
R Nehonde,4,4.0,8.0,8.0,0.0,0.5333333333333333,2022,BOT,Botswana,4393e047
R Nehonde,7,6.0,10.0,10.0,0.0,0.47619047619047616,2022/23,BOT,Botswana,4393e047
R Nehonde,12,12.0,12.0,12.0,0.0,0.36363636363636365,2023,BOT,Botswana,4393e047
R Nehonde,5,5.0,15.0,15.0,0.0,0.39473684210526316,2023/24,BOT,Botswana,4393e047
R Ngarava,1,1.0,0.0,0.0,0.0,0.0,2019/20,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,5,5.0,0.0,0.0,0.0,0.0,2020/21,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,12,12.0,2.0,2.0,0.0,0.1111111111111111,2021,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,5,5.0,3.0,3.0,0.0,0.13043478260869565,2022,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,11,11.0,4.0,4.0,0.0,0.11764705882352941,2022/23,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,15,15.0,7.0,7.0,0.0,0.14285714285714285,2023/24,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,6,6.0,8.0,8.0,0.0,0.14545454545454545,2024,ZIM,Zimbabwe,6e3f5a5c
R Ngarava,5,5.0,9.0,9.0,0.0,0.15,2024/25,ZIM,Zimbabwe,6e3f5a5c
R Nil,4,4.0,1.0,1.0,0.0,0.25,2021/22,SEY,Seychelles,b0f9dac4
R Obuya,8,8.0,5.0,5.0,0.0,0.625,2023,UGA,Uganda,6bc04a3e
R Obuya,9,9.0,8.0,8.0,0.0,0.47058823529411764,2023/24,UGA,Uganda,6bc04a3e
R Obuya,4,4.0,9.0,9.0,0.0,0.42857142857142855,2024,UGA,Uganda,6bc04a3e
R Olipa,2,2.0,1.0,1.0,0.0,0.5,2019,UGA,Uganda,327fcb33
R Panchal,5,5.0,3.0,3.0,0.0,0.6,2019,ESP,Spain,91cd337c
R Panchal,6,6.0,6.0,6.0,0.0,0.5454545454545454,2019/20,ESP,Spain,91cd337c
R Panchal,3,3.0,7.0,7.0,0.0,0.5,2021,ESP,Spain,91cd337c
R Panchal,4,4.0,8.0,8.0,0.0,0.4444444444444444,2022,ESP,Spain,91cd337c
R Panchal,4,4.0,10.0,10.0,0.0,0.45454545454545453,2022/23,ESP,Spain,91cd337c
R Parag,6,6.0,2.0,2.0,0.0,0.3333333333333333,2024,IND,India,04a418e8
R Parag,3,3.0,6.0,6.0,0.0,0.6666666666666666,2024/25,IND,India,04a418e8
R Parkin,4,4.0,0.0,0.0,0.0,0.0,2024,EST,Estonia,f2c0c73d
R Pathan,11,11.0,0.0,0.0,0.0,0.0,2021/22,CAN,Canada,7c840f73
R Pathan,3,2.0,0.0,0.0,0.0,0.0,2024,CAN,Canada,7c840f73
R Pillai,6,6.0,1.0,1.0,0.0,0.16666666666666666,2019,GER,Germany,7a7c7e57
R Powell,7,7.0,4.0,4.0,0.0,0.5714285714285714,2017,WI,West Indies,650d5e49
R Powell,3,3.0,5.0,5.0,0.0,0.5,2017/18,WI,West Indies,650d5e49
R Powell,6,6.0,8.0,8.0,0.0,0.5,2018,WI,West Indies,650d5e49
R Powell,4,4.0,9.0,9.0,0.0,0.45,2018/19,WI,West Indies,650d5e49
R Powell,3,3.0,9.0,9.0,0.0,0.391304347826087,2019,WI,West Indies,650d5e49
R Powell,3,3.0,11.0,11.0,0.0,0.4230769230769231,2019/20,WI,West Indies,650d5e49
R Powell,4,3.0,12.0,12.0,0.0,0.41379310344827586,2020/21,WI,West Indies,650d5e49
R Powell,9,9.0,18.0,18.0,0.0,0.47368421052631576,2021/22,WI,West Indies,650d5e49
R Powell,11,11.0,21.0,21.0,0.0,0.42857142857142855,2022,WI,West Indies,650d5e49
R Powell,8,8.0,25.0,25.0,0.0,0.43859649122807015,2022/23,WI,West Indies,650d5e49
R Powell,5,5.0,26.0,26.0,0.0,0.41935483870967744,2023,WI,West Indies,650d5e49
R Powell,8,8.0,33.0,33.0,0.0,0.4714285714285714,2023/24,WI,West Indies,650d5e49
R Powell,9,9.0,39.0,39.0,0.0,0.4936708860759494,2024,WI,West Indies,650d5e49
R Powell,3,3.0,40.0,40.0,0.0,0.4878048780487805,2024/25,WI,West Indies,650d5e49
R Rampaul,1,1.0,0.0,0.0,0.0,0.0,2015/16,WI,West Indies,d68e7f48
R Rampaul,4,4.0,0.0,0.0,0.0,0.0,2021/22,WI,West Indies,d68e7f48
R Ravindra,5,5.0,1.0,1.0,0.0,0.2,2021,NZ,New Zealand,ba5e1069
R Ravindra,1,1.0,3.0,3.0,0.0,0.5,2021/22,NZ,New Zealand,ba5e1069
R Ravindra,3,3.0,4.0,4.0,0.0,0.4444444444444444,2022/23,NZ,New Zealand,ba5e1069
R Ravindra,9,8.0,7.0,7.0,0.0,0.4117647058823529,2023,NZ,New Zealand,ba5e1069
R Ravindra,2,2.0,10.0,10.0,0.0,0.5263157894736842,2023/24,NZ,New Zealand,ba5e1069
