player_id,Player,Mat,SR,Overs,Wkts,Econ,D/I
5be810ba,MD Dai,9,82.03,25.0,4.0,6.28,0.555
010658fc,Ivan Splicevic,2,0.0,0.0,0.0,0.0,0.5
8cae5b48,Aminuddin Ramly,23,148.14,0.0,0.0,0.0,0.272
6752c57b,Jahurul Islam,3,134.78,0.0,0.0,0.0,1.0
da3b91fd,Imran Khan,10,104.91,37.0,7.0,8.59,0.181
510e33d3,Mohammad Ihsan,21,157.86,0.0,0.0,0.0,0.4
30a307d3,J Baleicikoibia,6,91.75,4.0,0.0,12.0,0.5
e6409ae1,Mohammed Sameer,2,131.03,0.0,0.0,0.0,0.0
68be5567,JS Jesani,1,20.0,0.0,0.0,0.0,0.0
04df9697,JAM Henri,5,122.22,16.0,5.0,7.18,0.2
ed27d267,Yousif Wali,2,100.0,1.0,0.0,18.0,0.0
02d11602,AA Banner,9,100.0,10.0,1.0,5.6,0.222
f88dc8de,RB Patel,42,103.33,21.0,7.0,7.9,0.146
83fc78e8,Rehman Abdul,7,99.02,0.0,0.0,0.0,1.0
07687c15,Sultan Ahmed,25,95.52,82.3,22.0,5.89,1.062
8a4e101e,Izaz Ali,6,102.43,15.0,6.0,7.53,0.333
612a395c,S Singh,42,107.28,14.0,4.0,9.92,0.0
9018bf65,Mansoor Amjad,1,0.0,1.0,3.0,3.0,2.0
45eda7c8,CA Lynn,18,131.67,0.0,0.0,0.0,0.176
57bd3ecc,Hammad Azam,5,100.0,0.0,0.0,0.0,0.4
39f01cdb,KP Pietersen,37,141.51,5.0,1.0,10.6,0.388
8a99caa9,Ashwin Vinod,20,133.33,68.0,23.0,6.88,0.25
d22287a8,KA Bazil,8,65.0,27.0,10.0,6.29,0.125
10e34eef,A Sokovagone,6,134.88,4.0,0.0,9.75,0.5
10f42013,WJ Lubbe,2,160.0,0.0,0.0,0.0,0.0
c28a293e,HS Gericke,21,163.93,0.0,0.0,0.0,0.428
cccac242,Zain Ali,2,0.0,8.0,4.0,5.37,0.5
bde62f47,Rasheed Rassam,3,41.37,3.0,0.0,10.0,0.0
12bffe91,LL Tsotsobe,23,20.0,78.0,18.0,6.93,0.043
732c038e,KIC Asalanka,53,127.85,10.1,3.0,5.7,0.283
b56f5b6f,AE Paraam,17,142.22,48.0,13.0,7.83,0.235
87046e99,Gagandeep Singh,10,102.94,23.0,4.0,8.3,0.777
5b2acc3f,Shahid Afridi,99,150.0,361.2,98.0,6.63,0.303
e00acf74,E Mathew,17,84.94,49.5,18.0,7.44,0.352
fd483a3e,V Shetty,2,84.61,0.0,0.0,0.0,0.5
aef2982e,MB van Schelven,2,0.0,7.0,3.0,4.28,0.5
b0ef0346,Faisal Javed,15,155.66,0.0,0.0,0.0,0.333
d1d83db3,T Gwandu,5,100.0,11.0,3.0,9.27,0.0
98ae73b1,PP Chawla,7,0.0,23.0,4.0,6.56,0.285
63bff7f9,SM Harwood,3,0.0,12.0,3.0,9.41,0.0
04bc296f,D Sabir,14,94.73,18.0,7.0,6.27,0.428
5f547c8b,Rashid Khan,93,128.13,7.0,1.0,9.57,0.0
5e0bb751,Shagharai Sefat,10,50.0,37.0,19.0,6.67,0.4
de6ad58b,P Pustoslemsek,4,62.26,10.3,4.0,8.09,0.5
29573e43,S Navaratne,8,102.59,0.0,0.0,0.0,0.5
3fb19989,MA Starc,65,98.0,243.0,79.0,7.74,0.338
3c19f045,T Hewa,3,0.0,3.0,0.0,7.0,0.666
b4b99816,Shubman Gill,21,139.27,0.0,0.0,0.0,0.238
f86ce673,AC Douglas,21,141.97,31.2,18.0,6.15,0.523
badef0dc,MO Kitunda,55,93.79,0.0,0.0,0.0,0.462
552b228c,Anshuman Rath,52,110.35,39.3,5.0,7.62,0.411
8e81b773,VB Chikkannaiah,27,100.7,0.0,0.0,0.0,0.148
a6e4e6f9,A Govorko,4,100.0,0.0,0.0,0.0,1.0
abfeb126,M Kartik,1,0.0,4.0,0.0,6.75,0.0
5d9a1a73,R Sharma,2,0.0,7.2,3.0,7.63,0.909
7c885103,Ahmed Hassan,11,139.01,0.0,0.0,0.0,1.181
1b8242f2,Imran Haider,4,95.0,0.0,0.0,0.0,0.09
c4f42529,D Murphy,4,100.0,0.0,0.0,0.0,0.25
70ced7f2,Mohammad Aadil Alam,8,142.85,15.0,5.0,6.0,0.625
4d05a82e,Mohammad Kashif,3,0.0,7.0,4.0,7.85,0.333
842b7388,MR Dorgan,3,46.66,5.0,2.0,15.8,0.0
7d4f6e1f,B Ivanov,11,60.6,2.0,0.0,18.0,0.2
026e1314,Ali Yalmaz,14,103.57,26.0,10.0,9.53,0.23
acf06e10,SB Wagh,5,62.76,0.0,0.0,0.0,0.0
f5bd70f2,NM Salonen,8,84.21,26.5,11.0,7.19,0.75
69cccff3,Rashid Khan,2,60.0,353.2,152.0,6.08,0.0
a80cc0cc,Shahrukh Quddus,11,40.0,39.0,12.0,8.56,0.0
12f53be7,Abdul Rahman,10,104.25,0.0,0.0,0.0,0.0
d5c38041,Samiullah Rahmani,9,141.25,10.0,3.0,8.2,0.333
e8c00c13,JDA Richardson,3,0.0,0.0,0.0,0.0,0.333
69362253,RN Lewis,1,0.0,1.0,0.0,9.0,1.0
9811e35e,Gulsan Jha,38,139.88,73.3,22.0,7.25,0.263
3e326efc,JNT Vare,8,95.77,0.0,0.0,0.0,0.75
78eb4223,KAJ Roach,11,150.0,39.0,10.0,7.28,0.09
b5a62769,Rajab Hussain,2,50.0,0.0,0.0,0.0,0.0
22b25a18,Noorullah Sidiqi,1,600.0,1.0,0.0,20.0,0.0
4e35e8ea,Y Divekar,3,72.22,2.0,0.0,15.5,0.0
4f7279a4,Raza Hasan,10,72.0,38.0,10.0,5.76,0.2
9ffb7550,Nasrulla Rana,42,118.39,100.0,37.0,8.2,0.243
fa859d3c,RI Ahmed,2,76.0,0.0,0.0,0.0,0.0
d99cc23a,T van der Gugten,47,136.28,145.1,48.0,7.49,0.239
6575e3bc,Nazmul Islam,13,105.88,38.3,8.0,6.88,0.153
4d9dfc7f,S Banamali,5,60.0,15.5,1.0,9.41,0.0
be4cefab,CMW Read,1,118.18,0.0,0.0,0.0,1.0
c10fd8f9,Aman Desai,27,120.52,0.0,0.0,0.0,0.703
82623a3a,Waqas Ahmad,15,161.0,57.3,23.0,7.18,0.466
007113d7,HAM Shah,32,121.42,46.5,22.0,5.87,0.566
52c952d9,T Sangha,7,50.0,28.0,10.0,8.89,0.142
8209da53,H Singh,36,127.1,3.0,1.0,11.33,0.277
a96b36af,D Maisuria,37,77.66,126.0,71.0,5.33,0.333
bb351c23,MM Ali,92,142.41,166.3,51.0,8.31,0.241
47d00fb5,RL Bhudia,3,100.0,7.2,0.0,10.63,0.333
e3540b8c,DS Bajwa,12,110.89,2.0,1.0,14.0,0.25
5c4ebae4,PK Shoufeer,6,0.0,0.0,0.0,0.0,0.0
b75b7b09,Rakibul Hasan,3,257.14,23.0,8.0,6.39,0.666
c03449e0,GD Elliott,17,108.91,32.0,14.0,7.34,0.235
369cc49c,Rafiullah,32,173.65,52.0,13.0,9.55,0.625
34e36b65,AM Kimote,67,108.27,162.3,63.0,6.9,0.384
ee9bdbc8,Zulqarnain Haider,11,66.66,28.0,8.0,5.39,0.333
02e83ac5,Naeem Islam,10,114.03,15.0,3.0,8.13,0.2
243a2cf1,H Isorena,5,63.82,0.0,0.0,0.0,0.2
a0a32dd1,Imran Khan,12,33.33,12.0,2.0,8.83,0.6
1f41b702,Anique Uddin,13,79.65,13.0,5.0,7.46,0.583
034d3c52,A Husain,16,92.85,40.0,12.0,5.42,0.312
9db20c92,D Bau,1,0.0,0.0,0.0,0.0,0.0
681af475,M Ansari,11,50.0,37.5,8.0,8.82,0.0
550c9b2c,O Duff,2,300.0,2.4,2.0,10.5,0.0
a0a32dd1,Imran Khan,3,0.0,37.0,7.0,8.59,0.181
b73625cb,Sarfraz Butt,10,85.41,0.0,0.0,0.0,1.2
1fb04d31,AA Jasani,6,121.71,0.0,0.0,0.0,0.0
321fcf79,S Singh,42,107.28,0.0,0.0,0.0,0.761
76b19864,Murid Ekrami,25,110.4,75.5,20.0,7.26,0.36
6d9aa10a,D Tresac,1,0.0,0.0,0.0,0.0,0.0
1d8a3ca6,B Namsrai,13,20.0,0.0,0.0,0.0,0.153
a127e6f5,Shenjian Zheng,4,127.5,1.0,0.0,32.0,0.0
1439a13c,VE Tembo,25,94.01,15.0,4.0,7.66,0.083
941dfb84,Mohsin Shabbir,3,33.33,0.0,0.0,0.0,0.0
d482c8b8,Musawar Shah,14,100.0,45.0,16.0,6.73,0.214
e84ac20c,MJ Henry,18,88.88,65.0,22.0,8.2,0.176
b857468a,V Vijh,42,105.2,127.5,47.0,7.76,0.119
1aba45cd,Sahibzada Farhan,5,96.77,0.0,0.0,0.0,0.4
f5f18a18,S Randiv,7,133.33,21.0,7.0,6.61,0.0
c156cc1f,I Danladi,23,105.77,44.3,16.0,4.89,0.318
598f5484,Adil Butt,15,136.89,51.0,15.0,6.66,0.428
94eac556,CJ McKay,6,86.36,22.4,4.0,8.07,0.0
6795cc3a,S Udawaththa,1,40.0,0.0,0.0,0.0,0.0
1ce4f664,KS Bagabena,45,88.66,107.1,35.0,6.4,0.355
3f659464,OP Stone,1,0.0,4.0,0.0,9.0,0.0
f50433e9,LA Dunbar,29,129.14,1.0,0.0,7.0,0.5
9d430b40,SP Narine,51,112.31,183.4,52.0,6.01,0.137
da3b91fd,Imran Khan,10,104.91,12.0,2.0,8.83,0.181
54279e23,Alok Kapali,7,67.05,5.0,2.0,7.0,0.285
92c43fac,RD McCann,3,50.0,0.0,0.0,0.0,1.0
52f08be8,JM Muirhead,5,50.0,15.0,6.0,7.26,0.6
e76c8732,T Amarmend,13,43.94,29.2,8.0,9.27,0.076
1abfa11e,L Nakomo,6,0.0,0.0,0.0,0.0,0.166
0e56c514,HJ Manenti,15,120.3,53.3,26.0,5.96,0.6
039cabd9,TS Waqavakatoga,10,102.17,26.0,7.0,7.19,0.3
02c3024c,F Campbell,9,60.93,0.0,0.0,0.0,0.0
c38bf66d,JMV Junior,2,92.3,0.0,0.0,0.0,0.0
c06c25fd,Akhil Anil,27,119.36,64.2,23.0,6.35,0.23
ee7d0c82,GD McGrath,2,41.66,8.0,5.0,9.87,0.5
a0a32dd1,Imran Khan,12,33.33,13.0,2.0,6.38,0.181
07b6c3c1,LU Igalagamage,1,0.0,0.0,0.0,0.0,0.0
fdac5295,JAH Marshall,3,93.33,0.0,0.0,0.0,0.0
4fc516bd,HMCM Bandara,4,80.0,14.0,4.0,6.85,0.25
a0a32dd1,Imran Khan,10,104.91,13.0,2.0,6.38,0.6
a0a32dd1,Imran Khan,10,104.91,37.0,7.0,8.59,0.6
21267b60,P Chin,9,69.09,0.0,0.0,0.0,0.222
04f0d409,S Pradhan,21,90.59,56.5,17.0,6.77,0.095
3f9783fd,E Otgonbayar,9,32.89,0.0,0.0,0.0,0.888
7b5c6c0b,CD Wallace,21,107.45,0.0,0.0,0.0,0.45
2472ad2c,Aamir Lal,10,112.78,35.0,15.0,6.51,0.0
ac7fa28f,IJL Trott,7,95.83,0.0,0.0,0.0,0.0
5d68fe4f,Fahad Nawaz,1,0.0,0.0,0.0,0.0,0.0
0d4d3cb1,R Dhiman,4,100.0,11.0,3.0,7.63,0.0
f8fd6e3f,Ahmed Shehzad,59,114.74,1.0,0.0,10.0,0.254
fed92736,P Bosnjak,9,53.12,0.0,0.0,0.0,0.25
51a36d3e,GH Worker,2,140.62,2.0,1.0,9.5,0.5
1ee08e9a,JA Richardson,18,88.23,66.0,19.0,8.42,0.555
94d7f855,C de Grandhomme,41,138.35,53.3,12.0,8.61,0.487
7b9b9aef,Abdul Shakoor,19,94.52,0.0,0.0,0.0,0.166
e6a6888f,O Tuyisenge,77,104.89,0.0,0.0,0.0,0.355
321fcf79,S Singh,42,107.28,14.0,4.0,9.92,0.761
a3ae63f4,GJ Snyman,1,33.33,1.0,0.0,12.0,1.0
8a686d30,MS Atapattu,2,62.5,0.0,0.0,0.0,0.0
0da52658,AR Gandhi,3,87.75,0.0,0.0,0.0,0.0
0848ac5f,S Thakor,58,143.24,177.0,65.0,5.53,0.339
7eb7b47b,P Cabebula,10,73.68,35.4,11.0,7.23,0.3
2278c4ca,R Sharma,11,160.67,11.0,2.0,9.36,0.0
78a3ae4b,ZXM Vukusic,4,143.95,6.3,3.0,11.23,1.0
7fa2ab1f,RML Taylor,9,146.55,25.0,5.0,7.84,0.888
a65593c6,K Tari,1,0.0,3.0,1.0,8.66,0.0
f1eb3c73,DMW Rawlins,28,150.67,98.0,32.0,5.78,0.785
4d3097d8,GJ Hopkins,10,121.12,0.0,0.0,0.0,0.6
c2a6e61f,S Grover,9,131.88,0.0,0.0,0.0,0.888
5680f1ad,CO Obuya,75,119.31,70.2,25.0,6.92,0.5
d3c260a6,Usman Rafiq,1,0.0,2.0,0.0,12.0,0.0
1e50426a,M Kristensen,2,60.0,3.0,0.0,8.0,0.5
7c7303eb,JD Nel,10,136.0,31.0,12.0,5.45,0.111
58fba7cb,M Grzinic,3,63.15,6.0,4.0,3.0,0.333
df064e1a,Ravi Bishnoi,33,136.66,128.4,51.0,7.3,0.393
98aaa3f3,M Thurgate,2,154.54,0.0,0.0,0.0,0.5
f75d4a8d,T Batjargal,2,33.33,0.0,0.0,0.0,0.0
bcac2e51,H Hajnic,4,7.14,0.0,0.0,0.0,0.0
db218528,GC Galanis,14,126.98,44.1,18.0,6.43,0.714
97290faf,S Joseph,8,125.0,25.0,10.0,9.04,0.375
9a137157,OO Bascome,3,82.75,0.0,0.0,0.0,0.333
035cb925,AG Prince,1,83.33,0.0,0.0,0.0,0.0
9b6ad88a,R Gunasekera,8,107.44,0.0,0.0,0.0,0.0
d52b13a6,Abdul Shakoor,6,87.5,0.0,0.0,0.0,0.166
6513502f,Faheem Nellancheri,13,141.12,0.0,0.0,0.0,0.153
23cca426,OF Smith,27,139.85,75.0,27.0,10.29,0.444
f2957511,K Penjor,1,0.0,2.0,0.0,9.5,1.0
13e5908b,Karim Sadiq,36,109.12,70.0,14.0,6.88,0.166
4ec0443d,Ali Nayyer,21,137.5,75.4,25.0,7.55,0.38
a61bcb94,K Pierre,10,73.91,28.0,7.0,9.6,0.2
9c9af282,Naseem Shah,28,118.6,102.1,24.0,7.69,0.107
69e23303,Shahadat Hossain,3,78.78,20.0,4.0,9.9,0.0
f915844b,Tarun Sharma,5,109.19,0.0,0.0,0.0,1.0
20481563,MNM Aslam,61,113.1,212.0,69.0,5.92,0.262
d07dbc28,Zawar Farid,18,128.34,31.0,8.0,8.06,0.388
7a80ddf2,D Bishoo,7,58.62,20.1,7.0,6.79,0.142
84dc72db,Junaid Siddique,7,147.22,0.0,0.0,0.0,0.186
a0a32dd1,Imran Khan,12,33.33,37.0,7.0,8.59,0.181
8f77af6b,Vinod Kumar,4,82.35,0.0,0.0,0.0,0.5
37654b75,Nasum Ahmed,35,92.75,107.3,34.0,7.32,0.176
cc3ebe28,Haroon Shahid,2,200.0,5.0,0.0,9.6,0.0
87046e99,Gagandeep Singh,10,102.94,23.0,4.0,8.3,0.0
6de51a8e,Ritik Tomar,22,116.58,36.0,9.0,8.66,0.636
261d591a,Firas Hussain,7,112.35,6.0,2.0,10.16,0.428
97b109d2,Y Naing Tun,9,58.26,0.0,0.0,0.0,0.666
76388dc8,S Badree,52,66.15,191.0,56.0,6.17,0.134
68408eff,Yin Chenhao,3,15.38,1.0,0.0,5.0,0.0
086f5984,Junaid Khan,20,191.66,27.0,8.0,8.74,0.05
f5390243,CD McMillan,8,159.82,0.0,0.0,0.0,0.375
79209272,Yasir Ali,38,100.26,96.2,45.0,6.13,0.394
1d45c01a,A Andrews,7,85.0,11.0,4.0,7.45,1.0
4f21dc48,Ahsan Abbasi,6,91.95,0.0,0.0,0.0,0.0
af28816c,TE Kane,9,132.35,15.2,9.0,9.32,0.142
eb40ed89,VP Thamotharam,55,146.54,121.5,39.0,7.97,0.29
f915844b,Tarun Sharma,10,101.73,0.0,0.0,0.0,0.2
46a9bea1,TU Deshpande,2,0.0,6.0,2.0,9.16,1.0
2edb4286,S Varathappan,3,100.0,0.0,0.0,0.0,0.0
5b7efabe,Aviel Warsulkar,2,66.66,0.0,0.0,0.0,0.5
22bd731a,DG Brownlie,5,33.33,0.0,0.0,0.0,0.6
eae9fe8a,J Botha,40,121.81,129.0,37.0,6.37,0.425
4dd6a707,Sazzad Hosen,8,99.02,2.0,0.0,11.0,0.125
5a6bb1c7,Fayyaz Ahmed,1,91.66,3.0,1.0,9.66,1.0
78091b14,M Sidibe,3,23.8,0.0,0.0,0.0,0.0
3b417422,T Panyangara,14,135.29,50.3,20.0,7.88,0.142
a90e8bcf,Ahmadi Ravat,2,0.0,0.0,0.0,0.0,0.0
d7f1fe76,S Tobgay,2,67.24,4.0,0.0,12.5,0.5
18ae55e4,T Tshose,26,146.88,49.1,9.0,6.67,0.52
e2d1822f,AUKDS Kalugala,10,114.55,4.0,1.0,10.25,0.3
b5da6c24,PA Patel,2,112.5,0.0,0.0,0.0,0.5
21afb939,Shoaib Khan,6,75.0,0.0,0.0,0.0,0.0
28b99edd,Delawar Khan,24,123.97,55.1,19.0,6.68,0.272
71ad618b,Saqlain Arshad,20,132.87,3.0,1.0,12.0,0.05
9818cc88,M Kyriacou,6,75.94,3.3,0.0,10.28,0.333
db95ddeb,Sarfaraz Ali,47,146.25,123.4,34.0,7.11,0.152
c439461b,Ahmed Hassan,21,91.35,20.3,6.0,7.36,1.181
85b592a7,PF Ravarua,1,0.0,0.0,0.0,0.0,0.0
a89c270b,KC Ramamoorthy,24,106.41,8.5,3.0,6.45,0.125
9f2e1944,P Silas,29,104.47,2.0,0.0,17.0,0.642
a73321d3,A Shahzad,3,0.0,11.0,3.0,8.81,0.333
c9473a95,SRMJJ Arachchilage,4,50.0,5.0,0.0,6.6,0.25
af16cd9e,G Riley,3,22.72,0.0,0.0,0.0,0.0
edaae5f4,Abdur Rahman Sudais,7,109.37,0.0,0.0,0.0,0.428
6a11facf,Dhananjay Rao,8,62.5,22.0,7.0,7.04,0.5
baa7dd37,V Ganesan,47,105.67,92.0,24.0,5.79,0.51
201d3a67,A Sawyer,3,0.0,2.0,0.0,11.0,0.0
723ca856,Khizer Ahmed,17,114.33,0.0,0.0,0.0,0.647
33cb3411,Younis Khan,25,121.42,3.4,3.0,4.9,0.48
0730a707,SI Kamea,19,42.1,65.2,21.0,7.33,0.263
327b58d3,PVD Chameera,55,89.38,196.2,55.0,8.08,0.2
ad733e72,DF Watts,11,107.87,0.0,0.0,0.0,0.6
1494a583,Dhiman Ghosh,1,50.0,0.0,0.0,0.0,1.0
773cec26,JN Mohammed,9,87.37,2.0,0.0,6.5,0.111
ffe699c0,CJ Jordan,95,129.11,325.3,108.0,8.74,0.51
dfcdb11e,LT Bichard,28,95.91,99.0,32.0,6.75,0.321
321fcf79,S Singh,1,0.0,1.0,0.0,8.0,0.0
4fde9ae6,Aminullah Tanha,3,29.41,0.0,0.0,0.0,0.0
e9d6a2ce,Manpreet Singh,40,127.8,17.0,1.0,9.64,1.052
a1e80d06,A Shukla,5,51.28,6.0,1.0,8.66,0.0
53984f75,N Tyagi,2,0.0,6.0,1.0,8.66,0.0
7516045a,WT Gavera,6,50.0,17.0,5.0,6.64,0.166
5c842df4,P Yevugah,6,58.62,1.0,0.0,11.0,0.333
890946a0,NV Ojha,2,44.44,0.0,0.0,0.0,0.0
dd5a9067,V Baskaran,33,60.67,103.5,29.0,7.54,0.181
47fe8c33,TM Anker,1,14.28,0.0,0.0,0.0,0.0
38214163,M Faraz Akram,9,149.18,23.2,2.0,10.24,0.111
9ac1dc9f,Qadeer Ahmed,10,58.33,32.0,9.0,7.9,0.2
8f3c6b8a,Muhammad Farooq,1,125.0,28.0,9.0,7.64,0.25
da3b91fd,Imran Khan,10,104.91,12.0,2.0,8.83,1.0
2b8b75a0,H Osinde,11,91.17,35.0,10.0,7.14,0.636
1a54d618,Mohammed Irshad,10,104.38,12.3,3.0,10.16,0.6
f99a219a,E Sebareme,65,94.92,178.3,62.0,5.96,0.296
86dc8f2e,JH Kallis,25,119.35,46.0,12.0,7.23,0.28
4b2d6789,TS Chisoro,14,91.48,53.0,12.0,6.94,0.071
b561e8ea,Nimish Lathief,14,82.82,26.4,7.0,7.12,0.285
cfe70281,VD Philander,7,50.0,13.5,4.0,8.24,0.142
4e1c9f6e,Sandeep Goud,28,98.63,14.0,4.0,8.0,0.321
1ca51098,Hassan Rasheed,32,82.53,0.0,0.0,0.0,0.281
de6b3760,Festus Benn,9,69.72,20.0,5.0,9.25,0.444
3a592d0d,D Samarawickrama,3,55.55,0.0,0.0,0.0,0.0
5f5e0c8c,ML Udawatte,8,110.34,0.0,0.0,0.0,0.0
b6b3ee6e,F Achelam,37,77.51,0.0,0.0,0.0,0.694
28e0f645,Saad Khan,16,98.14,0.0,0.0,0.0,0.187
4e1c9f6e,Sandeep Goud,13,113.4,13.1,1.0,7.97,0.23
4d21a67a,WSLK Narayana,4,124.52,9.0,1.0,7.44,0.25
49fd9963,KF Bakiweyem,3,48.14,0.0,0.0,0.0,0.333
612a395c,S Singh,42,107.28,14.0,4.0,9.92,0.761
8abdf100,CJ Anderson,42,126.03,72.0,16.0,8.12,0.5
677c18f9,A Djorovic,11,52.05,21.3,1.0,10.0,0.181
0dc00542,Shahid Afridi,99,150.0,12.0,3.0,10.5,0.142
d365d463,Nurul Hasan,46,118.35,0.0,0.0,0.0,0.666
43449b1e,JEA Doctora,10,68.75,3.2,1.0,9.6,0.6
96a6a7ad,NM Lyon,2,100.0,5.0,1.0,9.6,0.0
fbdc5ab1,P Murungi,31,121.59,11.0,3.0,6.9,0.366
bcce309e,WPUJC Vaas,6,80.48,22.0,6.0,5.81,0.0
050bdc77,Azin Rafeeg,3,118.18,7.0,3.0,6.42,0.0
c4d28aa3,MS Aulakh,3,0.0,9.0,3.0,9.11,0.333
75ebfe19,Baseer Khan,9,86.95,0.0,0.0,0.0,0.111
c404f58a,DP Nannes,17,122.22,61.0,28.0,7.52,0.058
11174f6d,S Gasteratos,4,69.69,12.5,5.0,7.4,0.5
a46de6e0,Hassan Khan Mohammad,2,0.0,3.0,0.0,14.33,0.0
da4a1e46,M Spoors,10,119.55,2.0,1.0,2.5,0.2
9a963804,LE Plunkett,22,123.52,79.2,25.0,7.9,0.318
110b180a,DE Roache,9,121.21,11.0,6.0,8.36,0.111
1e98804a,RA Sealy,13,150.45,1.0,1.0,3.0,0.846
a75a78eb,MR Swart,26,115.64,53.0,14.0,6.62,0.269
5c805a60,AA Navicha,27,73.41,6.0,2.0,6.66,0.185
8f3c6b8a,Muhammad Farooq,8,138.46,28.0,9.0,7.64,0.0
44a5f2b2,Hamza Khan,26,99.17,0.0,0.0,0.0,0.076
f19ccfad,Washington Sundar,52,128.8,160.3,47.0,6.87,0.352
8b7ce771,D Jakiel,35,99.39,125.4,44.0,6.72,0.314
5570c4c1,M Choamba,32,64.35,37.0,14.0,6.1,0.312
2c13defe,TM Odoyo,11,79.83,36.0,11.0,4.72,0.454
4e56e796,JOP Scamans,18,100.6,0.0,0.0,0.0,0.666
424a7994,Nilansh Keswani,9,106.25,35.0,9.0,7.17,0.111
5f547c8b,Rashid Khan,93,128.13,353.2,152.0,6.08,0.0
00d69fa4,SO Tikolo,15,122.77,28.2,12.0,5.92,0.333
70abbb67,Ismaeel Zia,8,79.41,0.0,0.0,0.0,0.375
5d00cd6f,MT Diaby,10,63.96,10.2,6.0,8.12,0.111
3883402f,Tian Sen Qun,11,36.69,37.5,10.0,5.86,0.0
3cc13c68,Rahat Ali,6,100.0,20.0,6.0,7.75,0.333
da3b91fd,Imran Khan,3,0.0,12.0,2.0,8.83,0.6
6a71ba3a,M Levitt,17,145.11,8.0,2.0,10.37,0.235
58a7f842,Baz Aybui,10,33.33,20.0,7.0,7.0,0.3
c01d7726,H Thaker,35,121.56,91.0,29.0,6.16,0.294
431f2dd4,Jun Hyunwoo,10,72.26,4.0,0.0,6.25,0.2
65cf74b4,Abhishek Ahuja,17,105.24,0.0,0.0,0.0,1.25
11614d87,D Pretorius,30,164.15,84.0,35.0,8.28,0.2
4d7f517e,AJ Hosein,60,112.29,203.0,52.0,7.31,0.28
2c14421f,B Isaac,7,76.0,5.0,1.0,7.4,0.333
b75b7b09,Rakibul Hasan,3,257.14,23.0,8.0,6.39,0.0
cc3fb3b3,Imran Butt,4,120.0,12.0,5.0,8.66,0.25
da39f141,S Sengupta,9,108.0,18.0,4.0,9.38,0.111
96fe3e9f,ZM Tribe,21,105.24,9.4,3.0,5.79,0.238
84d0b84c,Tauqeer Hussain,6,60.0,14.3,6.0,5.93,0.5
43247512,Vinay Iyer,2,60.0,0.0,0.0,0.0,0.5
60cc80ac,Razmal Shigiwal,39,136.55,8.0,2.0,6.75,0.282
3cbedf51,D Ndikubwimana,72,78.02,0.0,0.0,0.0,0.873
a9fd84fb,M Markande,1,0.0,4.0,0.0,7.75,0.0
9dad0f2e,Mahedi Hasan,51,101.24,169.2,38.0,6.68,0.32
84dc72db,Junaid Siddique,59,94.52,0.0,0.0,0.0,0.186
87c93848,Wei Guo Lei,11,79.21,0.0,0.0,0.0,0.363
91c0d39f,Adnan Razzaq,10,116.66,28.2,5.0,7.87,0.2
28574428,J Singye,13,72.27,32.0,8.0,7.28,0.538
30ac4e69,Yousef Shadzehisarjou,3,68.86,0.0,0.0,0.0,0.0
3bf7c034,Sultan Ahmed,17,125.3,82.3,22.0,5.89,1.062
5bbabe59,TL Chatara,60,63.63,213.3,65.0,7.29,0.116
2a7a3137,S Arachchige,4,0.0,6.0,2.0,7.0,0.25
a72b14ff,CT Tremlett,1,0.0,4.0,2.0,11.25,0.0
f9e6e7ef,Shahbaz Ahmed,2,0.0,5.2,2.0,7.68,0.0
0994d0ae,V Shankar,9,138.35,21.0,5.0,9.09,0.222
f0f20cf8,Ibrahim Kursad Dalyan,3,64.28,8.0,1.0,8.0,0.0
068c47d2,JJ Davidson,1,75.0,1.0,0.0,15.0,0.0
580ae7f2,IDA Damarell,27,113.64,0.0,0.0,0.0,0.962
1bc71d98,Izhar Hussain,4,66.66,0.0,0.0,0.0,0.25
51a3c5ef,MJ McClenaghan,29,104.34,101.2,30.0,7.78,0.241
d9609443,ST Gabriel,2,0.0,7.0,3.0,8.0,0.5
c995d726,CA Ingram,9,129.62,0.0,0.0,0.0,0.222
2f26ac1a,Mohammad Rizwan,102,126.45,0.0,0.0,0.0,0.627
957532de,S Aravind,1,0.0,3.4,1.0,12.0,0.0
d2babdd5,E Chigumbura,57,140.62,46.0,16.0,9.28,0.385
c942a53b,WK McCallan,9,73.33,21.5,8.0,6.96,0.375
8afe73e2,WA Young,18,102.78,0.0,0.0,0.0,0.352
5b2acc3f,Shahid Afridi,7,169.76,12.0,3.0,10.5,0.142
6a685375,JB Reva,9,72.72,21.1,7.0,6.99,0.111
136848e6,J Dunn,4,87.8,0.0,0.0,0.0,0.0
5d36377e,D Simpson,3,75.0,0.0,0.0,0.0,0.0
afa2ebba,Kamran Ahmadzai,9,179.46,18.5,6.0,8.01,0.666
69d03465,AT Carey,38,108.37,0.0,0.0,0.0,0.756
543b4a1f,R Telemachus,3,166.66,12.0,2.0,7.5,0.0
ff8b37cb,S Siriotis,4,0.0,0.0,0.0,0.0,0.75
48f177f5,AJ Redmond,7,150.0,2.5,2.0,8.47,0.428
df08c69e,KM Dabengwa,8,115.0,11.0,2.0,9.63,0.25
eba871dd,S Hook,24,96.83,0.0,0.0,0.0,0.458
547408c8,NL Smith,6,81.08,0.0,0.0,0.0,0.5
74571ec4,Waqar Zalmai,10,110.0,30.0,11.0,8.66,0.3
